dip,Género,Provincia,Ciudad,Colegio,Administración del Colegio,Edad,Provincia_LE,Ciudad_LE,Género_FEMENINO,Género_MASCULINO,Género_NO RESPONDE,Administración del Colegio_CEMA,Administración del Colegio_CONVENIO,Administración del Colegio_FISCAL,Administración del Colegio_OTRO,Administración del Colegio_PRIVADA,Edad_std
6148228,MASCULINO,MURILLO,LA PAZ,SANTA BARBARA,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6148602,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA BOLIVIANO NORUEGO,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6148849,MASCULINO,SUD YUNGAS,LA PAZ,HUAYNA POTOSI,FISCAL,43,47,44,0,1,0,0,0,1,0,0,1.0344018781078768
6148851,MASCULINO,MURILLO,LA PAZ,ESTEBAN BERTOLUSSO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6149460,MASCULINO,SUD YUNGAS,HUANCANE,COL. NAL. MIXTO - IXIAMAS,FISCAL,38,47,36,0,1,0,0,0,1,0,0,0.3494200305439392
6149683,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,27,32,44,1,0,0,0,0,0,0,1,-1.1575400340967235
6150098,MASCULINO,MURILLO,LA PAZ,JUAN FEDERICO ZUAZO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6150825,MASCULINO,MURILLO,LA PAZ,INDUSTRIAL FABRIL,PRIVADA,42,32,44,0,1,0,0,0,0,0,1,0.8974055085950893
6150866,MASCULINO,MURILLO,LA PAZ,HOLANDES,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
6150988,MASCULINO,MURILLO,LA PAZ,MARIA IMACULADA,PRIVADA,41,32,44,0,1,0,0,0,0,0,1,0.7604091390823018
6151116,MASCULINO,MURILLO,LA PAZ,ABRAHAM REYES,CONVENIO,39,32,44,0,1,0,0,1,0,0,0,0.4864164000567267
6151496,MASCULINO,MURILLO,EL ALTO,COLEGIO PARTICULAR LUZ A LAS NACIONES,PRIVADA,34,32,32,0,1,0,0,0,0,0,1,-0.19856544750721086
6151515,FEMENINO,MURILLO,LA PAZ,U.E. AMERINST,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
6151788,FEMENINO,MURILLO,LA PAZ,SANTO TOMAS,CONVENIO,38,32,44,1,0,0,0,1,0,0,0,0.3494200305439392
6152123,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6152645,MASCULINO,MURILLO,LA PAZ,ALCIDES ARGUEDAS,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6152904,FEMENINO,MURILLO,LA PAZ,DOMINGO FAUSTINO SARMIENTO,FISCAL,32,32,44,1,0,0,0,0,1,0,0,-0.4725581865327859
6153058,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
6153492,MASCULINO,MURILLO,LA PAZ,SANTA TERESA,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6154209,FEMENINO,MURILLO,LA PAZ,SANTISIMA TRINIDAD,PRIVADA,28,32,44,1,0,0,0,0,0,0,1,-1.0205436645839359
6154238,MASCULINO,MURILLO,LA PAZ,INGLES CATOLICO,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6154297,FEMENINO,OMASUYOS,LA PAZ,SANTO TOMAS FE Y ALEGRIA,CONVENIO,37,35,44,1,0,0,0,1,0,0,0,0.21242366103115168
6154522,MASCULINO,MURILLO,LA PAZ,INSTITUTO DE EDUCACION INTEGRRAL SAN PATRICIO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6154529,FEMENINO,MURILLO,LA PAZ,FRANCISCO DE MIRANDA,FISCAL,34,32,44,1,0,0,0,0,1,0,0,-0.19856544750721086
6154604,NO RESPONDE,MURILLO,LA PAZ,HUGO DAVILA B,FISCAL,37,32,44,0,0,1,0,0,1,0,0,0.21242366103115168
6154712,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CEMA,47,32,44,0,1,0,1,0,0,0,0,1.582387356159027
6154827,FEMENINO,MURILLO,LA PAZ,GERMAN BUSCH,FISCAL,30,32,44,1,0,0,0,0,1,0,0,-0.7465509255583609
6154871,MASCULINO,MURILLO,LA PAZ,SAGRADA FAMILIA,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
6155748,FEMENINO,MURILLO,EL ALTO,"""25 DE JULIO"" SENKATA ""B""",FISCAL,29,32,32,1,0,0,0,0,1,0,0,-0.8835472950711485
6156588,MASCULINO,MURILLO,LA PAZ,SAN FERNANDO,PRIVADA,40,32,44,0,1,0,0,0,0,0,1,0.6234127695695142
6156714,MASCULINO,MURILLO,LA PAZ,ELISA DE BALLIVIAN,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
6156740,MASCULINO,MURILLO,LA PAZ,ABRAHAM REYES,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6156759,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6158026,MASCULINO,MURILLO,LA PAZ,MARIEN GARTEN,CONVENIO,29,32,44,0,1,0,0,1,0,0,0,-0.8835472950711485
6158341,MASCULINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
6159567,FEMENINO,MURILLO,LA PAZ,LORETTO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
6159932,MASCULINO,MURILLO,EL ALTO,JESUS OBRERO,FISCAL,37,32,32,0,1,0,0,0,1,0,0,0.21242366103115168
6160253,FEMENINO,MURILLO,LA PAZ,DORA SCHMIDT,FISCAL,41,32,44,1,0,0,0,0,1,0,0,0.7604091390823018
6160460,FEMENINO,MURILLO,LA PAZ,IRENE NAVA DE CASTILLO,FISCAL,34,32,44,1,0,0,0,0,1,0,0,-0.19856544750721086
6160634,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6160882,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,40,32,44,0,1,0,0,0,0,0,1,0.6234127695695142
6161172,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6161498,MASCULINO,MURILLO,LA PAZ,LA SALLE,CONVENIO,32,32,44,0,1,0,0,1,0,0,0,-0.4725581865327859
6161951,FEMENINO,MURILLO,LA PAZ,DAMIAN DE VEUSTER SS.CC.,CONVENIO,41,32,44,1,0,0,0,1,0,0,0,0.7604091390823018
6162446,MASCULINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,42,32,44,0,1,0,0,0,1,0,0,0.8974055085950893
6162540,MASCULINO,MURILLO,LA PAZ,COL. NACIONAL MIXTO COPACABANA,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6163218,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,FISCAL,29,32,44,0,1,0,0,0,1,0,0,-0.8835472950711485
6164118,FEMENINO,MURILLO,LA PAZ,SAN FRANCISCO DE LA TERCERA ORDEN FRANCISCANA,PRIVADA,16,32,44,1,0,0,0,0,0,0,1,-2.664500098737386
6164482,MASCULINO,MURILLO,LA PAZ,LA PAZ,CONVENIO,38,32,44,0,1,0,0,1,0,0,0,0.3494200305439392
6164695,MASCULINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6164781,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6164864,MASCULINO,MURILLO,LA PAZ,MONTSERRAT COLLEGE,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6164901,MASCULINO,MURILLO,LA PAZ,JOSE MANUEL PANDO,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
6165595,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6165687,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,31,32,44,0,1,0,0,1,0,0,0,-0.6095545560455734
6165850,MASCULINO,MURILLO,LA PAZ,ITALO BOLIVIANO CRISTOFORO COLOMBO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6166172,MASCULINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA HORIZONTES,FISCAL,30,32,32,0,1,0,0,0,1,0,0,-0.7465509255583609
6166537,MASCULINO,MURILLO,LA PAZ,DON BOSCO EL PRADO,CONVENIO,31,32,44,0,1,0,0,1,0,0,0,-0.6095545560455734
6166808,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
6166822,MASCULINO,MURILLO,LA PAZ,"DON BOSCO ""EL PRADO""",PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6166983,MASCULINO,MURILLO,LA PAZ,MARISCAL SUCRE,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
6167222,FEMENINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
6167313,MASCULINO,MURILLO,LA PAZ,DORA SCHMIDT,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
6167332,MASCULINO,MURILLO,LA PAZ,RVDO. PADRE ESTEBAN BERTOLUSSO,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
6167404,MASCULINO,MURILLO,LA PAZ,SANTA ANA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6167607,MASCULINO,MURILLO,LA PAZ,IRENE NAVA DE CASTILLO,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6167695,FEMENINO,MURILLO,LA PAZ,SANTA MARIA CENAFI,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
6168494,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
6168600,MASCULINO,MURILLO,LA PAZ,AMORETTI,PRIVADA,28,32,44,0,1,0,0,0,0,0,1,-1.0205436645839359
6168742,FEMENINO,CARANAVI,LA PAZ,LUIS ALBERTO PABON,FISCAL,29,11,44,1,0,0,0,0,1,0,0,-0.8835472950711485
6168798,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6168961,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA AMERICA I,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
6168980,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,26,32,44,0,1,0,0,0,1,0,0,-1.294536403609511
6169036,MASCULINO,MURILLO,LA PAZ,"UNIDAD EDUCATIVA ""SAN ANDRES""",CONVENIO,32,32,44,0,1,0,0,1,0,0,0,-0.4725581865327859
6169320,MASCULINO,MURILLO,LA PAZ,ADOLFO COSTA DU RELS,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6169410,MASCULINO,MURILLO,LA PAZ,SAN SIMON DE AYACUCHO,FISCAL,33,32,44,0,1,0,0,0,1,0,0,-0.3355618170199984
6169680,MASCULINO,MURILLO,LA PAZ,COLEGIO BOLIVIANO ISRAELITA,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
6169712,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
6170708,MASCULINO,OROPEZA,SUCRE,SAN CALIXTO,PRIVADA,40,36,71,0,1,0,0,0,0,0,1,0.6234127695695142
6171182,MASCULINO,MURILLO,LA PAZ,SAN FRANCISCO,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
6171514,MASCULINO,MURILLO,LA PAZ,U. E. NICEFORO ROJAS,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6171734,MASCULINO,MURILLO,LA PAZ,INSTITUTO DOMINGO SAVIO,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
6172349,NO RESPONDE,MURILLO,LA PAZ,CENTRO EDUCATIVO PRIVADO KARL ALEXANDER,PRIVADA,34,32,44,0,0,1,0,0,0,0,1,-0.19856544750721086
6172470,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6172495,MASCULINO,MURILLO,LA PAZ,HOLANDES,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6172574,FEMENINO,MURILLO,LA PAZ,U.E. LA MERCED,FISCAL,42,32,44,1,0,0,0,0,1,0,0,0.8974055085950893
6172772,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6173394,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6174466,FEMENINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,31,32,44,1,0,0,0,1,0,0,0,-0.6095545560455734
6174475,MASCULINO,MURILLO,LA PAZ,VIDA NUEVA,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
6174865,MASCULINO,MURILLO,LA PAZ,BOLIVIANO NORUEGO,CONVENIO,39,32,44,0,1,0,0,1,0,0,0,0.4864164000567267
6174883,FEMENINO,ANDRES IBAAEZ,SANTA CRUZ,MAX VALDIVIA,CONVENIO,31,2,68,1,0,0,0,1,0,0,0,-0.6095545560455734
6174972,MASCULINO,MURILLO,LA PAZ,LUIS ESPINAL CAMPS,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6175034,MASCULINO,MURILLO,LA PAZ,"TEC. HUM. MCAL. ""JOSE BALLIVIAN""",FISCAL,29,32,44,0,1,0,0,0,1,0,0,-0.8835472950711485
6175522,FEMENINO,MURILLO,LA PAZ,INSTITUTO BAUTISTA CANADIENSE,PRIVADA,35,32,44,1,0,0,0,0,0,0,1,-0.06156907799442335
6175698,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6176003,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA PRIVADA SAN MATIAS,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6176088,MASCULINO,ANTONIO QUIJARRO,UYUNI,LICEO MILITAR,PRIVADA,34,4,77,0,1,0,0,0,0,0,1,-0.19856544750721086
6176283,MASCULINO,MURILLO,LA PAZ,MERCEDES BELZU DE DORADO,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6176332,FEMENINO,MURILLO,LA PAZ,VIRGEN DE COPACABANA,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
6176461,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6176529,MASCULINO,MURILLO,LA PAZ,SAN MARTIN DE PORRES DON BOSCO,CONVENIO,36,32,44,0,1,0,0,1,0,0,0,0.07542729151836416
6176783,FEMENINO,MURILLO,EL ALTO,U.E. SIMON BOLIVAR,FISCAL,38,32,32,1,0,0,0,0,1,0,0,0.3494200305439392
6176794,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6177075,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
6177495,MASCULINO,MURILLO,LA PAZ,MARISCAL ANDRES DE SANTA CRUZ,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
6177619,MASCULINO,MURILLO,LA PAZ,SIMON BOLIVAR,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
6177816,MASCULINO,MURILLO,LA PAZ,NAL. GERMAN BUSCH,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6177926,MASCULINO,MURILLO,LA PAZ,SANTO TOMAAS,CONVENIO,36,32,44,0,1,0,0,1,0,0,0,0.07542729151836416
6177930,FEMENINO,MURILLO,LA PAZ,SERGIO ALMARAZ DE FE Y ALEGRIA,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
6178204,MASCULINO,MURILLO,LA PAZ,UNION EUROPEO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6178243,MASCULINO,MURILLO,LA PAZ,LA SALLE,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
6178363,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6178512,MASCULINO,MURILLO,LA PAZ,JOSE CARRASCO TORRICO,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6178601,MASCULINO,MURILLO,LA PAZ,COLEGIO NACIONAL TECNICO HUMANISTICO FRANZ TAMAYO,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6178623,MASCULINO,MURILLO,LA PAZ,GERMAN BUSCH,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6178662,MASCULINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6178799,MASCULINO,MURILLO,LA PAZ,GUAALBERTO VILLARROEL,FISCAL,28,32,44,0,1,0,0,0,1,0,0,-1.0205436645839359
6179988,MASCULINO,MURILLO,LA PAZ,U. E. P. SAN JOSE,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6180655,MASCULINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6181274,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,30,32,44,1,0,0,0,0,1,0,0,-0.7465509255583609
6182120,MASCULINO,MURILLO,EL ALTO,6 DE JUNIO C,FISCAL,30,32,32,0,1,0,0,0,1,0,0,-0.7465509255583609
6182146,MASCULINO,MURILLO,LA PAZ,HUMBERTO QUEZADA ARCE,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6182176,MASCULINO,MURILLO,LA PAZ,HMNA. QUINTINA PEREZ,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6182340,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,CONVENIO,32,32,44,1,0,0,0,1,0,0,0,-0.4725581865327859
6182943,MASCULINO,GUALBERTO VILLARROEL,LA PAZ,LA SALLE,CONVENIO,32,21,44,0,1,0,0,1,0,0,0,-0.4725581865327859
6183257,FEMENINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
6183768,MASCULINO,MURILLO,LA PAZ,ADVENTISTA MIRAFLORES,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6183831,MASCULINO,MURILLO,LA PAZ,INSTITUTO ADVENTISTA LOS ANDES,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
6185094,FEMENINO,MANCO KAPAC,LA PAZ,LICEO VENEZUELA,FISCAL,35,29,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6185105,MASCULINO,MURILLO,LA PAZ,SANTA ANA,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
6185306,MASCULINO,INGAVI,VIACHA,JOSE BALLIVIAN,FISCAL,43,22,78,0,1,0,0,0,1,0,0,1.0344018781078768
6185752,MASCULINO,MURILLO,LA PAZ,TECNICO JOSE BALLIVIAN,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6185864,MASCULINO,MURILLO,EL ALTO,CARLOS ANDRES PEREZ,FISCAL,44,32,32,0,1,0,0,0,1,0,0,1.1713982476206644
6186028,MASCULINO,MURILLO,LA PAZ,BOLIVIA II,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6186296,MASCULINO,LOS ANDES,PUCARANI,"U.E. ""FRANZ TAMAYO""",FISCAL,35,28,55,0,1,0,0,0,1,0,0,-0.06156907799442335
6186841,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6188754,MASCULINO,MURILLO,LA PAZ,SANTO TOMAS FE Y ALEGRIA,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6189483,MASCULINO,SUD YUNGAS,LA PAZ,COL. TEC. HUM.AGROP. SAPECHO B,FISCAL,34,47,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6189563,MASCULINO,MURILLO,LA PAZ,C.E.A. LA PAZ DON BOSCO,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
6189658,MASCULINO,MURILLO,LA PAZ,HUGO DAVILA,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6189812,MASCULINO,MURILLO,LA PAZ,U.E. 6 DE JUNIO,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6191014,MASCULINO,MURILLO,LA PAZ,SAN ANDRES,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
6191279,MASCULINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA FUERZA AEREA BOLIVIANA,PRIVADA,33,32,32,0,1,0,0,0,0,0,1,-0.3355618170199984
6191431,MASCULINO,MURILLO,LA PAZ,FUERSAS ARMADAS DE LA NACION,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6191506,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6191545,MASCULINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6193101,MASCULINO,CHIQUITOS,SAN JOSE DE CHIQUITOS,U. E. SAGRADOS CORAZONES A,PRIVADA,31,14,66,0,1,0,0,0,0,0,1,-0.6095545560455734
6193265,MASCULINO,MURILLO,LA PAZ,NACIONAL MIXTO TOPATER,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6193488,MASCULINO,MURILLO,LA PAZ,LIBERTADORES DE AMERICA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6193584,FEMENINO,SUD YUNGAS,CHULUMANI,REPUBLICA DE FRANCIA,FISCAL,28,47,21,1,0,0,0,0,1,0,0,-1.0205436645839359
6193585,MASCULINO,MURILLO,LA PAZ,REPUBLICA DE FRANCIA,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6194973,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
6195218,MASCULINO,MURILLO,LA PAZ,SAN JOSE,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
6196686,FEMENINO,LARECAJA,PUEBLO SANTA ROSA DE MAPIRI,SANTA ROSA,FISCAL,40,26,56,1,0,0,0,0,1,0,0,0.6234127695695142
6196904,FEMENINO,MURILLO,LA PAZ,HORIZONTES,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
6197386,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUATIVA DEL EJERCITO,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
6198675,MASCULINO,MURILLO,LA PAZ,COLEGIO CALVERT,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6198696,FEMENINO,MURILLO,LA PAZ,FRAY BERNARDINO DE CARDENAS,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6198806,MASCULINO,MURILLO,LA PAZ,MARIEN GARTEN,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
6198808,FEMENINO,MURILLO,LA PAZ,COL NAL. MIXTO. SIMON BOLIVAR,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
6198878,FEMENINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,32,32,44,1,0,0,0,1,0,0,0,-0.4725581865327859
6198970,MASCULINO,NOR YUNGAS,TAYPI PLAYA,ITURRALDE,FISCAL,40,34,74,0,1,0,0,0,1,0,0,0.6234127695695142
6199191,MASCULINO,MURILLO,LA PAZ,INST. ADVENTISTA LOS ANDES,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6199346,FEMENINO,MURILLO,LA PAZ,"HUGO DAVILA ""A""",FISCAL,41,32,44,1,0,0,0,0,1,0,0,0.7604091390823018
6199401,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6199797,FEMENINO,MURILLO,LA PAZ,RAFAEL PABON CUEVAS,FISCAL,43,32,44,1,0,0,0,0,1,0,0,1.0344018781078768
6199860,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
6222005,MASCULINO,OTRO,ORURO,INTERNACIONAL DE LA SIERRA,PRIVADA,31,38,50,0,1,0,0,0,0,0,1,-0.6095545560455734
6245708,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
6248205,FEMENINO,ANDRES IBANEZ,SANTA CRUZ DE LA SIERRA,CARDENAL CUSHING,PRIVADA,33,3,69,1,0,0,0,0,0,0,1,-0.3355618170199984
6253397,MASCULINO,OTRO,ORURO,AMERICA FE Y ALEGRIA,CONVENIO,42,38,50,0,1,0,0,1,0,0,0,0.8974055085950893
6348738,MASCULINO,CHIQUITOS,ROBORE,COLEGIO AMERICA,FISCAL,35,14,62,0,1,0,0,0,1,0,0,-0.06156907799442335
6544790,MASCULINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
6564643,MASCULINO,BUSTILLO,LLALLAGUA,SIGLO XX AMERICA,FISCAL,43,9,46,0,1,0,0,0,1,0,0,1.0344018781078768
6590611,FEMENINO,FRIAS,POTOSI,SANTA MARIA,PRIVADA,33,18,54,1,0,0,0,0,0,0,1,-0.3355618170199984
6593915,FEMENINO,ANTONIO QUIJARRO,CHACALA,TOMAS FRIAS,FISCAL,36,4,17,1,0,0,0,0,1,0,0,0.07542729151836416
6593984,MASCULINO,SUD CHICAS,POTOSI,GREGORIO PACHECO,FISCAL,32,45,54,0,1,0,0,0,1,0,0,-0.4725581865327859
6595624,MASCULINO,SUD CHICAS,TUPIZA,COLEGIO,FISCAL,31,45,76,0,1,0,0,0,1,0,0,-0.6095545560455734
